Day,Month,Year,Latitude,Longitude,Acres,County,AgencyCode,Source,DDLat,DDLon,ORIG_OID
31,5,2010,21.4613304,-158.2107239,0.8,Oahu,OA463,Honolulu Fire Dept,21.46133040N,158.21072390W,2497
4,3,2005,21.4613342,-158.2107086,0.1,Oahu,OA464,Honolulu Fire Dept,21.46133420N,158.21070860W,2498
24,5,2015,21.461355,-158.210704,0.1,Oahu,2015_OA_0029154, ,21.46135500N,158.21070400W,2499
26,5,2015,21.461355,-158.210704,0.01,Oahu,2015_OA_0029462, ,21.46135500N,158.21070400W,2500
5,6,2016,21.461355,-158.210704,0.01,Oahu,2016_OA_0032874, ,21.46135500N,158.21070400W,2501
25,4,2015,21.461348,-158.210698,0.1,Oahu,2015_OA_0023530, ,21.46134800N,158.21069800W,2502
1,3,2005,21.4613342,-158.2106934,0.1,Oahu,OA465,Honolulu Fire Dept,21.46133420N,158.21069340W,2503
24,12,2017,21.461375,-158.210677,0.25,Oahu,2017_OA_0077736, ,21.46137500N,158.21067700W,2504
26,7,2015,21.461375,-158.210677,0.01,Oahu,2015_OA_0041927, ,21.46137500N,158.21067700W,2505
15,7,2016,21.461375,-158.210677,0.01,Oahu,2016_OA_0040787, ,21.46137500N,158.21067700W,2506
15,7,2005,21.4670773,-158.2106018,0.2,Oahu,OA466,Honolulu Fire Dept,21.46707730N,158.21060180W,2507
20,10,2016,21.580492,-158.210382,0.2,Oahu,2016_OA_0060315, ,21.58049200N,158.21038200W,2508
3,6,2015,21.580492,-158.210382,0.1,Oahu,2015_OA_0031256, ,21.58049200N,158.21038200W,2509
7,9,2005,21.4679852,-158.2099762,3,Oahu,OA468,Honolulu Fire Dept,21.46798520N,158.20997620W,2510
3,7,2003,21.4790192,-158.2095947,1,Oahu,OA469,Honolulu Fire Dept,21.47901920N,158.20959470W,2511
15,2,2001,21.4699497,-158.2094116,0.1,Oahu,OA470,Honolulu Fire Dept,21.46994970N,158.20941160W,2512
20,8,2005,21.4612865,-158.2091217,0.1,Oahu,OA471,Honolulu Fire Dept,21.46128650N,158.20912170W,2513
28,6,2008,21.4670582,-158.2091064,0.1,Oahu,OA472,Honolulu Fire Dept,21.46705820N,158.20910640W,2514
16,12,2004,21.4670792,-158.2090912,0.1,Oahu,OA473,Honolulu Fire Dept,21.46707920N,158.20909120W,2515
1,10,2013,21.469322,-158.209062,0.05,Oahu,2013_OA_0054535, ,21.46932200N,158.20906200W,2516
13,1,2003,21.4672375,-158.2088623,0.1,Oahu,OA474,Honolulu Fire Dept,21.46723750N,158.20886230W,2517
3,7,2005,21.4699211,-158.2086487,0.1,Oahu,OA476,Honolulu Fire Dept,21.46992110N,158.20864870W,2518
12,3,2002,21.4625053,-158.2086487,0.1,Oahu,OA475,Honolulu Fire Dept,21.46250530N,158.20864870W,2519
17,8,2007,21.4610138,-158.2085114,0.5,Oahu,OA477,Honolulu Fire Dept,21.46101380N,158.20851140W,2520
28,9,2003,21.4701595,-158.2084808,0.5,Oahu,OA478,Honolulu Fire Dept,21.47015950N,158.20848080W,2521
6,6,2005,21.4675846,-158.2083893,0.5,Oahu,OA479,Honolulu Fire Dept,21.46758460N,158.20838930W,2522
23,10,2018,21.462358,-158.208299,0.01,Oahu,2018_OA_0063102, ,21.46235800N,158.20829900W,2523
2,9,2017,21.58153,-158.208157,0.01,Oahu,2017_OA_0052931, ,21.58153000N,158.20815700W,2524
31,8,2003,21.5809689,-158.2079926,0.5,Oahu,OA480,Honolulu Fire Dept,21.58096890N,158.20799260W,2525
7,7,2020,21.479849,-158.207966,0.5,Oahu,2020_OA_0039232, ,21.47984900N,158.20796600W,2526
18,6,2007,21.4621677,-158.207901,0.1,Oahu,OA481,Honolulu Fire Dept,21.46216770N,158.20790100W,2527
4,9,2007,21.4621677,-158.207901,0.1,Oahu,OA482,Honolulu Fire Dept,21.46216770N,158.20790100W,2528
6,7,2009,21.4621677,-158.207901,0.1,Oahu,OA483,Honolulu Fire Dept,21.46216770N,158.20790100W,2529
28,12,2009,21.4621811,-158.2078857,0.1,Oahu,OA484,Honolulu Fire Dept,21.46218110N,158.20788570W,2530
1,12,2017,21.462186,-158.207875,0.1,Oahu,2017_OA_0072607, ,21.46218600N,158.20787500W,2531
31,12,2005,21.4669952,-158.2076874,0.1,Oahu,OA485,Honolulu Fire Dept,21.46699520N,158.20768740W,2532
27,8,2010,21.4605026,-158.2073669,0.01,Oahu,OA489,Honolulu Fire Dept,21.46050260N,158.20736690W,2533
27,8,2011,21.4605026,-158.2073669,0.01,Oahu,OA490,Honolulu Fire Dept,21.46050260N,158.20736690W,2534
17,7,2004,21.4604874,-158.2073669,0.5,Oahu,OA486,Honolulu Fire Dept,21.46048740N,158.20736690W,2535
20,4,2005,21.4604874,-158.2073669,0.1,Oahu,OA487,Honolulu Fire Dept,21.46048740N,158.20736690W,2536
14,7,2009,21.4604874,-158.2073669,0.1,Oahu,OA488,Honolulu Fire Dept,21.46048740N,158.20736690W,2537
30,12,2014,21.460502,-158.207366,0.1,Oahu,2014_OA_0068169, ,21.46050200N,158.20736600W,2538
14,1,2015,21.460502,-158.207366,0.1,Oahu,2015_OA_0003111, ,21.46050200N,158.20736600W,2539
8,6,2016,21.460502,-158.207366,0.01,Oahu,2016_OA_0033357, ,21.46050200N,158.20736600W,2540
21,7,2003,21.4659653,-158.2072906,0.1,Oahu,OA491,Honolulu Fire Dept,21.46596530N,158.20729060W,2541
16,8,2018,21.47146,-158.207206,0.2,Oahu,2018_OA_0049169, ,21.47146000N,158.20720600W,2542
11,8,2018,21.47146,-158.207206,0.01,Oahu,2018_OA_0048133, ,21.47146000N,158.20720600W,2543
8,10,2001,21.466877,-158.2071228,0.1,Oahu,OA493,Honolulu Fire Dept,21.46687700N,158.20712280W,2544
1,9,2003,21.466877,-158.2071228,0.1,Oahu,OA494,Honolulu Fire Dept,21.46687700N,158.20712280W,2545
25,4,2005,21.4603729,-158.2071228,0.1,Oahu,OA492,Honolulu Fire Dept,21.46037290N,158.20712280W,2546
8,8,2018,21.480273,-158.206976,0.1,Oahu,2018_OA_0047409, ,21.48027300N,158.20697600W,2547
6,7,2003,21.4668465,-158.2069702,0.1,Oahu,OA495,Honolulu Fire Dept,21.46684650N,158.20697020W,2548
4,7,2007,21.4602432,-158.2068481,0.2,Oahu,OA498,Honolulu Fire Dept,21.46024320N,158.20684810W,2549
19,9,2005,21.4602432,-158.2068481,0.1,Oahu,OA496,Honolulu Fire Dept,21.46024320N,158.20684810W,2550
3,1,2007,21.4602432,-158.2068481,0.1,Oahu,OA497,Honolulu Fire Dept,21.46024320N,158.20684810W,2551
5,1,2009,21.4602432,-158.2068481,0.1,Oahu,OA499,Honolulu Fire Dept,21.46024320N,158.20684810W,2552
13,8,2010,21.4602585,-158.2068329,0.02,Oahu,OA500,Honolulu Fire Dept,21.46025850N,158.20683290W,2553
5,5,2011,21.4602585,-158.2068329,0.01,Oahu,OA501,Honolulu Fire Dept,21.46025850N,158.20683290W,2554
11,5,2019,21.460261,-158.206809,0.02,Oahu,2019_OA_0029586, ,21.46026100N,158.20680900W,2555
1,1,2002,21.4687805,-158.2067719,0.1,Oahu,OA502,Honolulu Fire Dept,21.46878050N,158.20677190W,2556
2,2,2008,21.4601269,-158.2065887,0.3,Oahu,OA503,Honolulu Fire Dept,21.46012690N,158.20658870W,2557
14,2,2008,21.4601269,-158.2065887,0.3,Oahu,OA504,Honolulu Fire Dept,21.46012690N,158.20658870W,2558
11,2,2003,21.4601269,-158.2065887,0.1,Oahu,OA505,Honolulu Fire Dept,21.46012690N,158.20658870W,2559
12,5,2015,21.460141,-158.206582,0.01,Oahu,2015_OA_0026733, ,21.46014100N,158.20658200W,2560
11,4,2011,21.4804993,-158.2064972,0.01,Oahu,OA513,Honolulu Fire Dept,21.48049930N,158.20649720W,2561
3,8,2004,21.4804859,-158.2064972,2,Oahu,OA508,Honolulu Fire Dept,21.48048590N,158.20649720W,2562
26,8,2003,21.4804859,-158.2064972,0.4,Oahu,OA507,Honolulu Fire Dept,21.48048590N,158.20649720W,2563
8,8,2003,21.4804859,-158.2064972,0.3,Oahu,OA506,Honolulu Fire Dept,21.48048590N,158.20649720W,2564
31,7,2009,21.4804859,-158.2064972,0.25,Oahu,OA512,Honolulu Fire Dept,21.48048590N,158.20649720W,2565
10,1,2006,21.4804859,-158.2064972,0.1,Oahu,OA509,Honolulu Fire Dept,21.48048590N,158.20649720W,2566
10,7,2009,21.4804859,-158.2064972,0.1,Oahu,OA510,Honolulu Fire Dept,21.48048590N,158.20649720W,2567
18,7,2009,21.4804859,-158.2064972,0.1,Oahu,OA511,Honolulu Fire Dept,21.48048590N,158.20649720W,2568
11,8,2020,21.480577,-158.206448,0.5,Oahu,2020_OA_0046456, ,21.48057700N,158.20644800W,2569
2,4,2005,21.4622726,-158.2062836,0.1,Oahu,OA514,Honolulu Fire Dept,21.46227260N,158.20628360W,2570
11,7,2005,21.471983,-158.205658,5,Oahu,OA515,Honolulu Fire Dept,21.47198300N,158.20565800W,2571
27,5,2010,21.4639568,-158.2055664,0.01,Oahu,OA516,Honolulu Fire Dept,21.46395680N,158.20556640W,2572
26,11,2004,21.4612942,-158.2053986,0.2,Oahu,OA517,Honolulu Fire Dept,21.46129420N,158.20539860W,2573
4,7,2006,21.4612942,-158.2053986,0.1,Oahu,OA518,Honolulu Fire Dept,21.46129420N,158.20539860W,2574
4,8,2007,21.4612942,-158.2053986,0.1,Oahu,OA519,Honolulu Fire Dept,21.46129420N,158.20539860W,2575
5,8,2007,21.4612942,-158.2053986,0.1,Oahu,OA520,Honolulu Fire Dept,21.46129420N,158.20539860W,2576
1,5,2008,21.4612942,-158.2053986,0.1,Oahu,OA521,Honolulu Fire Dept,21.46129420N,158.20539860W,2577
10,1,2013,21.461308,-158.205394,0.01,Oahu,2013_OA_0002258, ,21.46130800N,158.20539400W,2578
16,1,2001,21.4857006,-158.2052002,0.1,Oahu,OA523,Honolulu Fire Dept,21.48570060N,158.20520020W,2579
25,4,2001,21.4630547,-158.2049561,0.1,Oahu,OA524,Honolulu Fire Dept,21.46305470N,158.20495610W,2580
11,12,2009,21.4633255,-158.2048798,0.01,Oahu,OA525,Honolulu Fire Dept,21.46332550N,158.20487980W,2581
18,8,2001,21.4799538,-158.2045898,0.1,Oahu,OA526,Honolulu Fire Dept,21.47995380N,158.20458980W,2582
18,3,2005,21.4814587,-158.2044983,1,Oahu,OA527,Honolulu Fire Dept,21.48145870N,158.20449830W,2583
30,6,2003,21.4591618,-158.2044678,0.2,Oahu,OA528,Honolulu Fire Dept,21.45916180N,158.20446780W,2584
25,5,2005,21.4801426,-158.2042847,0.1,Oahu,OA529,Honolulu Fire Dept,21.48014260N,158.20428470W,2585
13,4,2001,21.4605656,-158.2042389,0.1,Oahu,OA530,Honolulu Fire Dept,21.46056560N,158.20423890W,2586
12,8,2010,21.4627705,-158.2041473,30,Oahu,OA532,Honolulu Fire Dept,21.46277050N,158.20414730W,2587
2,12,2005,21.4627571,-158.2041473,0.3,Oahu,OA531,Honolulu Fire Dept,21.46275710N,158.20414730W,2588
4,7,2010,21.4816875,-158.2040863,0.1,Oahu,OA533,Honolulu Fire Dept,21.48168750N,158.20408630W,2589
19,10,2007,21.4817219,-158.20401,500,Oahu,OA540,Honolulu Fire Dept,21.48172190N,158.20401000W,2590
20,7,2003,21.4817219,-158.20401,18,Oahu,OA538,Honolulu Fire Dept,21.48172190N,158.20401000W,2591
12,7,2003,21.4817219,-158.20401,1.5,Oahu,OA537,Honolulu Fire Dept,21.48172190N,158.20401000W,2592
24,6,2001,21.4817219,-158.20401,1,Oahu,OA534,Honolulu Fire Dept,21.48172190N,158.20401000W,2593
30,3,2009,21.4817219,-158.20401,0.25,Oahu,OA541,Honolulu Fire Dept,21.48172190N,158.20401000W,2594
21,6,2002,21.4817219,-158.20401,0.2,Oahu,OA536,Honolulu Fire Dept,21.48172190N,158.20401000W,2595
19,8,2001,21.4817219,-158.20401,0.1,Oahu,OA535,Honolulu Fire Dept,21.48172190N,158.20401000W,2596
16,7,2004,21.4817219,-158.20401,0.1,Oahu,OA539,Honolulu Fire Dept,21.48172190N,158.20401000W,2597
9,9,2003,21.4683323,-158.2034607,0.1,Oahu,OA542,Honolulu Fire Dept,21.46833230N,158.20346070W,2598
11,2,2001,21.4599838,-158.2034149,0.1,Oahu,OA543,Honolulu Fire Dept,21.45998380N,158.20341490W,2599
23,2,2001,21.4599838,-158.2034149,0.1,Oahu,OA544,Honolulu Fire Dept,21.45998380N,158.20341490W,2600
3,7,2012,21.482128,-158.203238,500,Oahu,2012_OA_0033757, ,21.48212800N,158.20323800W,2601
18,8,2019,21.458608,-158.203234,0.01,Oahu,2019_OA_0052382, ,21.45860800N,158.20323400W,2602
19,10,2007,21.4585857,-158.2032318,0.1,Oahu,OA545,Honolulu Fire Dept,21.45858570N,158.20323180W,2603
16,8,2009,21.4821777,-158.2031097,0.01,Oahu,OA546,Honolulu Fire Dept,21.48217770N,158.20310970W,2604
23,4,2012,21.464351,-158.202802,0.1,Oahu,2012_OA_0020688, ,21.46435100N,158.20280200W,2605
2,7,2016,21.458291,-158.202713,0.01,Oahu,2016_OA_0038236, ,21.45829100N,158.20271300W,2606
20,8,2005,21.4795437,-158.2026672,0.5,Oahu,OA549,Honolulu Fire Dept,21.47954370N,158.20266720W,2607
4,1,2002,21.4795437,-158.2026672,0.1,Oahu,OA548,Honolulu Fire Dept,21.47954370N,158.20266720W,2608
7,8,2018,21.479712,-158.202512,1,Oahu,2018_OA_0047199, ,21.47971200N,158.20251200W,2609
16,7,2020,21.482547,-158.202442,0.5,Oahu,2020_OA_0041123, ,21.48254700N,158.20244200W,2610
23,8,2020,21.482547,-158.202442,0.5,Oahu,2020_OA_0049082, ,21.48254700N,158.20244200W,2611
12,8,2010,21.4825478,-158.2024384,1,Oahu,OA560,Honolulu Fire Dept,21.48254780N,158.20243840W,2612
11,7,2011,21.4825478,-158.2024384,0.5,Oahu,OA561,Honolulu Fire Dept,21.48254780N,158.20243840W,2613
26,5,2010,21.4825478,-158.2024384,0.1,Oahu,OA559,Honolulu Fire Dept,21.48254780N,158.20243840W,2614
26,3,2003,21.4825325,-158.2024384,0.5,Oahu,OA551,Honolulu Fire Dept,21.48253250N,158.20243840W,2615
19,9,2004,21.4825325,-158.2024384,0.5,Oahu,OA552,Honolulu Fire Dept,21.48253250N,158.20243840W,2616
7,12,2001,21.4825325,-158.2024384,0.1,Oahu,OA550,Honolulu Fire Dept,21.48253250N,158.20243840W,2617
8,10,2004,21.4825325,-158.2024384,0.1,Oahu,OA553,Honolulu Fire Dept,21.48253250N,158.20243840W,2618
16,7,2005,21.4825325,-158.2024384,0.1,Oahu,OA554,Honolulu Fire Dept,21.48253250N,158.20243840W,2619
8,10,2005,21.4825325,-158.2024384,0.1,Oahu,OA555,Honolulu Fire Dept,21.48253250N,158.20243840W,2620
3,11,2005,21.4825325,-158.2024384,0.1,Oahu,OA556,Honolulu Fire Dept,21.48253250N,158.20243840W,2621
26,3,2008,21.4825325,-158.2024384,0.1,Oahu,OA557,Honolulu Fire Dept,21.48253250N,158.20243840W,2622
13,4,2009,21.4825325,-158.2024384,0.1,Oahu,OA558,Honolulu Fire Dept,21.48253250N,158.20243840W,2623
22,6,2001,21.4580441,-158.2023773,0.2,Oahu,OA562,Honolulu Fire Dept,21.45804410N,158.20237730W,2624
13,10,2003,21.4580441,-158.2023773,0.1,Oahu,OA563,Honolulu Fire Dept,21.45804410N,158.20237730W,2625
14,10,2003,21.4580441,-158.2023773,0.1,Oahu,OA564,Honolulu Fire Dept,21.45804410N,158.20237730W,2626
1,4,2005,21.4580441,-158.2023773,0.1,Oahu,OA565,Honolulu Fire Dept,21.45804410N,158.20237730W,2627
4,7,2005,21.4580441,-158.2023773,0.1,Oahu,OA566,Honolulu Fire Dept,21.45804410N,158.20237730W,2628
29,1,2006,21.4580383,-158.2023773,0.1,Oahu,OA567,Honolulu Fire Dept,21.45803830N,158.20237730W,2629
4,8,2018,21.482555,-158.202373,8800,Oahu,2018_OA_0046134, ,21.48255500N,158.20237300W,2630
16,7,2018,21.45805,-158.202368,0.05,Oahu,2018_OA_0042405, ,21.45805000N,158.20236800W,2631
1,8,2005,21.4650459,-158.2022095,0.5,Oahu,OA568,Honolulu Fire Dept,21.46504590N,158.20220950W,2632
14,8,2018,21.482652,-158.202209,0.1,Oahu,2018_OA_0048711, ,21.48265200N,158.20220900W,2633
30,6,2012,21.46506,-158.202203,250,Oahu,2012_OA_0033129, ,21.46506000N,158.20220300W,2634
27,12,2019,21.465032,-158.202202,0.01,Oahu,2019_OA_0081836, ,21.46503200N,158.20220200W,2635
1,8,2003,21.4598904,-158.2021942,0.1,Oahu,OA569,Honolulu Fire Dept,21.45989040N,158.20219420W,2636
29,5,2003,21.4600544,-158.2019196,0.2,Oahu,OA570,Honolulu Fire Dept,21.46005440N,158.20191960W,2637
8,10,2005,21.4828682,-158.201889,50,Oahu,OA572,Honolulu Fire Dept,21.48286820N,158.20188900W,2638
16,9,2005,21.4828682,-158.201889,0.2,Oahu,OA571,Honolulu Fire Dept,21.48286820N,158.20188900W,2639
23,8,2018,21.480836,-158.201875,0.01,Oahu,2018_OA_0050605, ,21.48083600N,158.20187500W,2640
2,12,2001,21.4808216,-158.2018738,10,Oahu,OA573,Honolulu Fire Dept,21.48082160N,158.20187380W,2641
26,4,2003,21.4808216,-158.2018738,0.2,Oahu,OA574,Honolulu Fire Dept,21.48082160N,158.20187380W,2642
24,8,2003,21.4808216,-158.2018738,0.1,Oahu,OA575,Honolulu Fire Dept,21.48082160N,158.20187380W,2643
23,8,2005,21.4808216,-158.2018738,0.1,Oahu,OA576,Honolulu Fire Dept,21.48082160N,158.20187380W,2644
31,8,2018,21.480904,-158.201867,0.01,Oahu,2018_OA_0051962, ,21.48090400N,158.20186700W,2645
21,7,2002,21.4805565,-158.2016602,1,Oahu,OA577,Honolulu Fire Dept,21.48055650N,158.20166020W,2646
22,5,2003,21.4605293,-158.2011414,0.1,Oahu,OA578,Honolulu Fire Dept,21.46052930N,158.20114140W,2647
14,9,2002,21.4666138,-158.2009735,1,Oahu,OA580,Honolulu Fire Dept,21.46661380N,158.20097350W,2648
29,6,2001,21.4666138,-158.2009735,0.1,Oahu,OA579,Honolulu Fire Dept,21.46661380N,158.20097350W,2649
28,8,2009,21.4569988,-158.2009277,0.1,Oahu,OA581,Honolulu Fire Dept,21.45699880N,158.20092770W,2650
18,11,2005,21.4568272,-158.2006836,0.5,Oahu,OA585,Honolulu Fire Dept,21.45682720N,158.20068360W,2651
10,5,2005,21.4568272,-158.2006836,0.2,Oahu,OA583,Honolulu Fire Dept,21.45682720N,158.20068360W,2652
3,11,2005,21.4568272,-158.2006836,0.2,Oahu,OA584,Honolulu Fire Dept,21.45682720N,158.20068360W,2653
18,9,2006,21.4568272,-158.2006836,0.2,Oahu,OA588,Honolulu Fire Dept,21.45682720N,158.20068360W,2654
28,9,2006,21.4568272,-158.2006836,0.2,Oahu,OA589,Honolulu Fire Dept,21.45682720N,158.20068360W,2655
16,1,2007,21.4568272,-158.2006836,0.2,Oahu,OA590,Honolulu Fire Dept,21.45682720N,158.20068360W,2656
28,4,2005,21.4568272,-158.2006836,0.1,Oahu,OA582,Honolulu Fire Dept,21.45682720N,158.20068360W,2657
12,1,2006,21.4568272,-158.2006836,0.1,Oahu,OA586,Honolulu Fire Dept,21.45682720N,158.20068360W,2658
26,7,2006,21.4568272,-158.2006836,0.1,Oahu,OA587,Honolulu Fire Dept,21.45682720N,158.20068360W,2659
21,8,2019,21.456832,-158.20067,0.1,Oahu,2019_OA_0053173, ,21.45683200N,158.20067000W,2660
14,2,2012,21.456832,-158.20067,0.01,Oahu,2012_OA_0008164, ,21.45683200N,158.20067000W,2661
4,11,2015,21.456832,-158.20067,0.01,Oahu,2015_OA_0062325, ,21.45683200N,158.20067000W,2662
29,8,2017,21.456832,-158.20067,0.01,Oahu,2017_OA_0051926, ,21.45683200N,158.20067000W,2663
9,10,2011,21.4568329,-158.2006683,0.25,Oahu,OA623,Honolulu Fire Dept,21.45683290N,158.20066830W,2664
24,12,2011,21.4568329,-158.2006683,0.1,Oahu,OA624,Honolulu Fire Dept,21.45683290N,158.20066830W,2665
17,9,2008,21.4568176,-158.2006683,12,Oahu,OA620,Honolulu Fire Dept,21.45681760N,158.20066830W,2666
25,9,2001,21.4568176,-158.2006683,1.5,Oahu,OA593,Honolulu Fire Dept,21.45681760N,158.20066830W,2667
8,4,2002,21.4568176,-158.2006683,1,Oahu,OA594,Honolulu Fire Dept,21.45681760N,158.20066830W,2668
15,4,2004,21.4568176,-158.2006683,0.5,Oahu,OA611,Honolulu Fire Dept,21.45681760N,158.20066830W,2669
28,8,2003,21.4568176,-158.2006683,0.4,Oahu,OA610,Honolulu Fire Dept,21.45681760N,158.20066830W,2670
29,4,2002,21.4568176,-158.2006683,0.2,Oahu,OA595,Honolulu Fire Dept,21.45681760N,158.20066830W,2671
2,5,2002,21.4568176,-158.2006683,0.2,Oahu,OA596,Honolulu Fire Dept,21.45681760N,158.20066830W,2672
26,9,2002,21.4568176,-158.2006683,0.2,Oahu,OA606,Honolulu Fire Dept,21.45681760N,158.20066830W,2673
22,3,2003,21.4568176,-158.2006683,0.2,Oahu,OA609,Honolulu Fire Dept,21.45681760N,158.20066830W,2674
27,2,2007,21.4568176,-158.2006683,0.2,Oahu,OA616,Honolulu Fire Dept,21.45681760N,158.20066830W,2675
6,8,2001,21.4568176,-158.2006683,0.1,Oahu,OA591,Honolulu Fire Dept,21.45681760N,158.20066830W,2676
15,8,2001,21.4568176,-158.2006683,0.1,Oahu,OA592,Honolulu Fire Dept,21.45681760N,158.20066830W,2677
24,5,2002,21.4568176,-158.2006683,0.1,Oahu,OA597,Honolulu Fire Dept,21.45681760N,158.20066830W,2678
21,7,2002,21.4568176,-158.2006683,0.1,Oahu,OA598,Honolulu Fire Dept,21.45681760N,158.20066830W,2679
5,8,2002,21.4568176,-158.2006683,0.1,Oahu,OA599,Honolulu Fire Dept,21.45681760N,158.20066830W,2680
7,8,2002,21.4568176,-158.2006683,0.1,Oahu,OA600,Honolulu Fire Dept,21.45681760N,158.20066830W,2681
10,8,2002,21.4568176,-158.2006683,0.1,Oahu,OA601,Honolulu Fire Dept,21.45681760N,158.20066830W,2682
23,8,2002,21.4568176,-158.2006683,0.1,Oahu,OA602,Honolulu Fire Dept,21.45681760N,158.20066830W,2683
12,9,2002,21.4568176,-158.2006683,0.1,Oahu,OA603,Honolulu Fire Dept,21.45681760N,158.20066830W,2684
16,9,2002,21.4568176,-158.2006683,0.1,Oahu,OA604,Honolulu Fire Dept,21.45681760N,158.20066830W,2685
19,9,2002,21.4568176,-158.2006683,0.1,Oahu,OA605,Honolulu Fire Dept,21.45681760N,158.20066830W,2686
17,1,2003,21.4568176,-158.2006683,0.1,Oahu,OA607,Honolulu Fire Dept,21.45681760N,158.20066830W,2687
21,1,2003,21.4568176,-158.2006683,0.1,Oahu,OA608,Honolulu Fire Dept,21.45681760N,158.20066830W,2688
14,7,2004,21.4568176,-158.2006683,0.1,Oahu,OA612,Honolulu Fire Dept,21.45681760N,158.20066830W,2689
10,5,2005,21.4568176,-158.2006683,0.1,Oahu,OA613,Honolulu Fire Dept,21.45681760N,158.20066830W,2690
16,6,2005,21.4568176,-158.2006683,0.1,Oahu,OA614,Honolulu Fire Dept,21.45681760N,158.20066830W,2691
24,2,2007,21.4568176,-158.2006683,0.1,Oahu,OA615,Honolulu Fire Dept,21.45681760N,158.20066830W,2692
30,5,2007,21.4568176,-158.2006683,0.1,Oahu,OA617,Honolulu Fire Dept,21.45681760N,158.20066830W,2693
24,9,2007,21.4568176,-158.2006683,0.1,Oahu,OA618,Honolulu Fire Dept,21.45681760N,158.20066830W,2694
11,9,2008,21.4568176,-158.2006683,0.1,Oahu,OA619,Honolulu Fire Dept,21.45681760N,158.20066830W,2695
6,6,2009,21.4568176,-158.2006683,0.1,Oahu,OA621,Honolulu Fire Dept,21.45681760N,158.20066830W,2696
23,7,2009,21.4568176,-158.2006683,0.01,Oahu,OA622,Honolulu Fire Dept,21.45681760N,158.20066830W,2697
18,1,2007,21.4642029,-158.2006531,0.1,Oahu,OA626,Honolulu Fire Dept,21.46420290N,158.20065310W,2698
20,4,2007,21.4567375,-158.2005615,0.1,Oahu,OA627,Honolulu Fire Dept,21.45673750N,158.20056150W,2699
10,8,2018,21.467166,-158.200506,0.1,Oahu,2018_OA_0047814, ,21.46716600N,158.20050600W,2700
1,8,2005,21.4673424,-158.2004089,2,Oahu,OA633,Honolulu Fire Dept,21.46734240N,158.20040890W,2701
22,8,2001,21.4673424,-158.2004089,0.1,Oahu,OA631,Honolulu Fire Dept,21.46734240N,158.20040890W,2702
17,10,2001,21.4673424,-158.2004089,0.1,Oahu,OA632,Honolulu Fire Dept,21.46734240N,158.20040890W,2703
14,7,2003,21.4673386,-158.2004089,20,Oahu,OA630,Honolulu Fire Dept,21.46733860N,158.20040890W,2704
8,7,2001,21.4673386,-158.2004089,0.1,Oahu,OA628,Honolulu Fire Dept,21.46733860N,158.20040890W,2705
12,7,2002,21.4673386,-158.2004089,0.1,Oahu,OA629,Honolulu Fire Dept,21.46733860N,158.20040890W,2706
27,2,2009,21.4610443,-158.2002869,0.1,Oahu,OA634,Honolulu Fire Dept,21.46104430N,158.20028690W,2707
7,3,2007,21.4698181,-158.2000275,10,Oahu,OA635,Honolulu Fire Dept,21.46981810N,158.20002750W,2708
12,7,2002,21.4563122,-158.1999664,0.1,Oahu,OA636,Honolulu Fire Dept,21.45631220N,158.19996640W,2709
20,9,2010,21.4704876,-158.1998596,0.1,Oahu,OA638,Honolulu Fire Dept,21.47048760N,158.19985960W,2710
12,5,2003,21.4595184,-158.1998596,0.1,Oahu,OA637,Honolulu Fire Dept,21.45951840N,158.19985960W,2711
15,8,2018,21.468883,-158.199771,0.1,Oahu,2018_OA_0048979, ,21.46888300N,158.19977100W,2712
20,9,2002,21.4532166,-158.1995239,0.1,Oahu,OA640,Honolulu Fire Dept,21.45321660N,158.19952390W,2713
24,9,2010,21.4629917,-158.1994629,0.01,Oahu,OA641,Honolulu Fire Dept,21.46299170N,158.19946290W,2714
8,3,2015,21.462991,-158.199457,0.2,Oahu,2015_OA_0013861, ,21.46299100N,158.19945700W,2715
1,3,2007,21.4629307,-158.1994476,0.3,Oahu,OA642,Honolulu Fire Dept,21.46293070N,158.19944760W,2716
2,12,2001,21.4617805,-158.1994324,1,Oahu,OA643,Honolulu Fire Dept,21.46178050N,158.19943240W,2717
7,8,2018,21.462759,-158.199394,0.01,Oahu,2018_OA_0047053, ,21.46275900N,158.19939400W,2718
18,6,2001,21.4616833,-158.1992188,0.5,Oahu,OA644,Honolulu Fire Dept,21.46168330N,158.19921880W,2719
8,8,2001,21.4553509,-158.1986237,0.1,Oahu,OA645,Honolulu Fire Dept,21.45535090N,158.19862370W,2720
3,12,2019,21.458075,-158.198441,0.5,Oahu,2019_OA_0076286, ,21.45807500N,158.19844100W,2721
18,8,2018,21.477464,-158.198296,0.3,Oahu,2018_OA_0049540, ,21.47746400N,158.19829600W,2722
29,4,2013,21.455125,-158.198288,0.25,Oahu,2013_OA_0025072, ,21.45512500N,158.19828800W,2723
9,6,2018,21.474916,-158.198118,0.01,Oahu,2018_OA_0035028, ,21.47491600N,158.19811800W,2724
9,7,2008,21.4734001,-158.1980743,0.1,Oahu,OA646,Honolulu Fire Dept,21.47340010N,158.19807430W,2725
1,4,2009,21.4735165,-158.197998,0.2,Oahu,OA647,Honolulu Fire Dept,21.47351650N,158.19799800W,2726
